pathway	pathway_rn	pathway_label	model_a	organism_a	model_b	organism_b	reaction_count_a	reaction_count_b	intersection_count	union_count	only_a_count	only_b_count	jaccard	jaccard_percent	identical_reaction_set
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iEKO11_1354	Escherichia coli KO11FL	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iETEC_1333	Escherichia coli ETEC H10407	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iEcDH1_1363	Escherichia coli DH1	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iEcHS_1320	Escherichia coli HS	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iEcSMS35_1347	Escherichia coli SMS-3-5	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iEcolC_1368	Escherichia coli ATCC 8739	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iG2583_1286	Escherichia coli O55:H7 str. CB9615	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iHN637	Clostridium ljungdahlii DSM 13528	32	28	25	35	7	3	0.7143	71.43	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iIT341	Helicobacter pylori 26695	32	17	17	32	15	0	0.5312	53.12	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iJB785	Synechococcus elongatus PCC 7942	32	27	27	32	5	0	0.8438	84.38	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iJN1463	Pseudomonas putida KT2440	32	32	29	35	3	3	0.8286	82.86	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iJN678	Synechocystis sp. PCC 6803	32	29	28	33	4	1	0.8485	84.85	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iJN746	Pseudomonas putida KT2440	32	28	27	33	5	1	0.8182	81.82	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iJO1366	Escherichia coli str. K-12 substr. MG1655	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iJR904	Escherichia coli str. K-12 substr. MG1655	32	28	28	32	4	0	0.875	87.5	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iLF82_1304	Escherichia coli LF82	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iLJ478	Thermotoga maritima MSB8	32	22	22	32	10	0	0.6875	68.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iML1515	Escherichia coli str. K-12 substr. MG1655	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iNF517	Lactococcus lactis subsp. cremoris MG1363	32	20	20	32	12	0	0.625	62.5	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iNJ661	Mycobacterium tuberculosis H37Rv	32	29	27	34	5	2	0.7941	79.41	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iPC815	Yersinia pestis CO92	32	29	29	32	3	0	0.9062	90.62	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iSB619	Staphylococcus aureus subsp. aureus N315	32	29	27	34	5	2	0.7941	79.41	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iSBO_1134	Shigella boydii Sb227	32	30	30	32	2	0	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iSDY_1059	Shigella dysenteriae Sd197	32	30	30	32	2	0	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iSFV_1184	Shigella flexneri 5 str. 8401	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iSF_1195	Shigella flexneri 2a str. 301	32	30	30	32	2	0	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iSFxv_1172	Shigella flexneri 2002017	32	30	30	32	2	0	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iSSON_1240	Shigella sonnei Ss046	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iS_1188	Shigella flexneri 2a str. 2457T	32	30	30	32	2	0	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iSbBS512_1146	Shigella boydii CDC 3083-94	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iSynCJ816	Synechocystis sp. PCC 6803	32	30	29	33	3	1	0.8788	87.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iUMN146_1321	Escherichia coli UM146	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iUMNK88_1353	Escherichia coli UMNK88	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iUTI89_1310	Escherichia coli UTI89	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iWFL_1372	Escherichia coli W	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iY75_1357	Escherichia coli str. K-12 substr. W3110	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iYL1228	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	32	34	31	35	1	3	0.8857	88.57	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iYO844	Bacillus subtilis subsp. subtilis str. 168	32	27	26	33	6	1	0.7879	78.79	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iYS1720	Salmonella pan-reactome	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iYS854	Staphylococcus aureus subsp. aureus USA300_TCH1516	32	28	27	33	5	1	0.8182	81.82	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	iZ_1308	Escherichia coli O157:H7 str. EDL933	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	ic_1306	Escherichia coli CFT073	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECDH1ME8569_1439	Escherichia coli DH1	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECD_1391	Escherichia coli BL21(DE3)	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECED1_1282	Escherichia coli ED1a	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECIAI1_1343	Escherichia coli IAI1	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECIAI39_1322	Escherichia coli IAI39	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECNA114_1301	Escherichia coli NA114	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECO103_1326	Escherichia coli O103:H2 str. 12009	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECO111_1330	Escherichia coli O111:H- str. 11128	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECO26_1355	Escherichia coli O26:H11 str. 11368	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECOK1_1307	Escherichia coli IHE3034	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECP_1309	Escherichia coli 536	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECS88_1305	Escherichia coli S88	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECSE_1348	Escherichia coli SE11	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECSF_1327	Escherichia coli SE15	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECSP_1301	Escherichia coli O157:H7 str. TW14359	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECUMN_1333	Escherichia coli UMN026	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECW_1372	Escherichia coli W	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iECs_1301	Escherichia coli O157:H7 str. Sakai	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iEK1008	Mycobacterium tuberculosis H37Rv	32	36	27	41	5	9	0.6585	65.85	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iEKO11_1354	Escherichia coli KO11FL	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iETEC_1333	Escherichia coli ETEC H10407	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iEcDH1_1363	Escherichia coli DH1	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iEcHS_1320	Escherichia coli HS	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iEcSMS35_1347	Escherichia coli SMS-3-5	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iEcolC_1368	Escherichia coli ATCC 8739	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iG2583_1286	Escherichia coli O55:H7 str. CB9615	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iHN637	Clostridium ljungdahlii DSM 13528	32	28	25	35	7	3	0.7143	71.43	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iIT341	Helicobacter pylori 26695	32	17	17	32	15	0	0.5312	53.12	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iJB785	Synechococcus elongatus PCC 7942	32	27	27	32	5	0	0.8438	84.38	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iJN1463	Pseudomonas putida KT2440	32	32	29	35	3	3	0.8286	82.86	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iJN678	Synechocystis sp. PCC 6803	32	29	28	33	4	1	0.8485	84.85	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iJN746	Pseudomonas putida KT2440	32	28	27	33	5	1	0.8182	81.82	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iJO1366	Escherichia coli str. K-12 substr. MG1655	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iJR904	Escherichia coli str. K-12 substr. MG1655	32	28	28	32	4	0	0.875	87.5	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iLF82_1304	Escherichia coli LF82	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iLJ478	Thermotoga maritima MSB8	32	22	22	32	10	0	0.6875	68.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iML1515	Escherichia coli str. K-12 substr. MG1655	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iNF517	Lactococcus lactis subsp. cremoris MG1363	32	20	20	32	12	0	0.625	62.5	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iNJ661	Mycobacterium tuberculosis H37Rv	32	29	27	34	5	2	0.7941	79.41	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iPC815	Yersinia pestis CO92	32	29	29	32	3	0	0.9062	90.62	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iSB619	Staphylococcus aureus subsp. aureus N315	32	29	27	34	5	2	0.7941	79.41	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iSBO_1134	Shigella boydii Sb227	32	30	30	32	2	0	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iSDY_1059	Shigella dysenteriae Sd197	32	30	30	32	2	0	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iSFV_1184	Shigella flexneri 5 str. 8401	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iSF_1195	Shigella flexneri 2a str. 301	32	30	30	32	2	0	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iSFxv_1172	Shigella flexneri 2002017	32	30	30	32	2	0	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iSSON_1240	Shigella sonnei Ss046	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iS_1188	Shigella flexneri 2a str. 2457T	32	30	30	32	2	0	0.9375	93.75	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iSbBS512_1146	Shigella boydii CDC 3083-94	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iSynCJ816	Synechocystis sp. PCC 6803	32	30	29	33	3	1	0.8788	87.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iUMN146_1321	Escherichia coli UM146	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iUMNK88_1353	Escherichia coli UMNK88	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iUTI89_1310	Escherichia coli UTI89	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iWFL_1372	Escherichia coli W	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iY75_1357	Escherichia coli str. K-12 substr. W3110	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iYL1228	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	32	34	31	35	1	3	0.8857	88.57	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iYO844	Bacillus subtilis subsp. subtilis str. 168	32	27	26	33	6	1	0.7879	78.79	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iYS1720	Salmonella pan-reactome	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iYS854	Staphylococcus aureus subsp. aureus USA300_TCH1516	32	28	27	33	5	1	0.8182	81.82	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	iZ_1308	Escherichia coli O157:H7 str. EDL933	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECB_1328	Escherichia coli B str. REL606	ic_1306	Escherichia coli CFT073	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECDH1ME8569_1439	Escherichia coli DH1	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECD_1391	Escherichia coli BL21(DE3)	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECED1_1282	Escherichia coli ED1a	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	32	31	31	32	1	0	0.9688	96.88	0
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECIAI1_1343	Escherichia coli IAI1	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECIAI39_1322	Escherichia coli IAI39	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECNA114_1301	Escherichia coli NA114	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECO103_1326	Escherichia coli O103:H2 str. 12009	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECO111_1330	Escherichia coli O111:H- str. 11128	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECO26_1355	Escherichia coli O26:H11 str. 11368	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECOK1_1307	Escherichia coli IHE3034	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECP_1309	Escherichia coli 536	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECS88_1305	Escherichia coli S88	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECSE_1348	Escherichia coli SE11	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECSF_1327	Escherichia coli SE15	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECSP_1301	Escherichia coli O157:H7 str. TW14359	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECUMN_1333	Escherichia coli UMN026	32	32	32	32	0	0	1.0	100.0	1
map00680	rn00680	Methane metabolism / C1 metabolism	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	iECW_1372	Escherichia coli W	32	32	32	32	0	0	1.0	100.0	1
